PGA(g),B(m),DF(m),Y(kN/m3),Beban(kN),Qult,SF,Qall
0,0.5,0.5,17,50,39.17,2.25,17.43064827
0,0.6,0.5,17,50,131.80,2.46,53.55546526
0,0.7,0.5,17,50,145.50,2.51,57.92197452
0,0.8,0.5,17,50,159.00,2.54,62.57378985
0,0.9,0.5,17,50,172.60,2.66,64.78978979
0,1,0.5,17,50,186.70,2.68,69.59925443
0,1.1,0.5,17,50,199.10,2.70,73.71343947
0,1.2,0.5,17,50,212.50,2.70,78.58727811
0,1.3,0.5,17,50,226.90,2.77,81.85425685
0,1.4,0.5,17,50,239.60,2.84,84.36619718
0,1.5,0.5,17,50,252.70,2.86,88.23324022
0,1.6,0.5,17,50,265.40,2.86,92.89464473
0,1.7,0.5,17,50,278.60,2.92,95.3782951
0,1.8,0.5,17,50,292.20,2.98,97.92225201
0,1.9,0.5,17,50,304.90,3.02,100.9268454
0,2,0.5,17,50,318.20,3.06,104.1230366
0,2.1,0.5,17,50,331.00,3.16,104.8795944
0,2.2,0.5,17,50,345.60,3.22,107.2958708
0,2.3,0.5,17,50,357.70,3.28,108.9552239
0,2.4,0.5,17,50,371.00,3.32,111.7133394
0,2.5,0.5,17,50,385.30,3.34,115.3247531
0,2.6,0.5,17,50,397.10,3.43,115.6377402
0,2.7,0.5,17,50,407.90,3.48,117.2126437
0,2.8,0.5,17,50,425.50,3.57,119.1876751
0,2.9,0.5,17,50,433.80,3.64,119.1430926
0,3,0.5,17,50,439.80,3.71,118.4806034
0,1,1,17,50,228.00,3.26,69.96011046
0,1.1,1,17,50,241.40,3.29,73.39616905
0,1.2,1,17,50,256.20,3.33,76.96004806
0,1.3,1,17,50,269.40,3.36,80.08323424
0,1.4,1,17,50,283.20,3.43,82.58967629
0,1.5,1,17,50,297.40,3.45,86.17791944
0,1.6,1,17,50,310.30,3.48,89.08986506
0,1.7,1,17,50,326.30,3.51,92.91002278
0,1.8,1,17,50,340.50,3.53,96.48625673
0,1.9,1,17,50,355.00,3.62,97.9580574
0,2,1,17,50,366.50,3.72,98.54799677
0,2.1,1,17,50,381.40,3.83,99.7124183
0,2.2,1,17,50,410.50,3.88,105.7308435
0,2.3,1,17,50,412.00,3.94,104.5685279
0,2.4,1,17,50,427.00,3.99,106.9103655
0,2.5,1,17,50,440.00,4.05,108.6956522
0,2.6,1,17,50,454.60,4.10,110.9863281
0,2.7,1,17,50,469.80,4.12,114.0291262
0,2.8,1,17,50,480.70,4.15,115.9011453
0,2.9,1,17,50,497.10,4.20,118.3853298
0,3,1,17,50,514.20,4.23,121.5459166
0,1.5,1.5,17,50,345.40,3.49,99.11047346
0,1.6,1.5,17,50,356.90,3.60,99.11135796
0,1.7,1.5,17,50,376.40,3.64,103.3781928
0,1.8,1.5,17,50,392.30,3.68,106.5164268
0,1.9,1.5,17,50,409.10,3.84,106.5087217
0,2,1.5,17,50,424.50,3.84,110.4893285
0,2.1,1.5,17,50,435.80,3.96,110.0505051
0,2.2,1.5,17,50,443.50,4.01,110.5433699
0,2.3,1.5,17,50,466.30,4.08,114.1772772
0,2.4,1.5,17,50,480.10,4.13,116.2751271
0,2.5,1.5,17,50,492.10,4.34,113.3870968
0,2.6,1.5,17,50,505.80,4.37,115.7437071
0,2.7,1.5,17,50,516.10,4.48,115.123801
0,2.8,1.5,17,50,534.10,4.54,117.5654854
0,2.9,1.5,17,50,543.10,4.58,118.5031639
0,3,1.5,17,50,555.20,4.64,119.5778591
0,2,2,17,50,463.70,4.15,111.84274
0,2.1,2,17,50,481.40,4.26,113.0843317
0,2.2,2,17,50,489.90,4.35,112.7243442
0,2.3,2,17,50,498.40,4.51,110.4487535
0,2.4,2,17,50,516.40,4.68,110.3654627
0,2.5,2,17,50,528.40,4.73,111.6416649
0,2.6,2,17,50,542.50,4.77,113.7793624
0,2.7,2,17,50,566.60,4.79,118.4117032
0,2.8,2,17,50,578.60,4.88,118.5412825
0,2.9,2,17,50,587.50,4.89,120.0940311
0,3,2,17,50,603.40,5.02,120.1752639
0,2.5,2.5,17,50,564.40,5.06,111.5194626
0,2.6,2.5,17,50,579.00,5.15,112.4053582
0,2.7,2.5,17,50,595.10,5.21,114.1350211
0,2.8,2.5,17,50,613.40,5.52,111.103061
0,2.9,2.5,17,50,636.10,5.83,109.1455045
0,3,2.5,17,50,644.40,6.03,106.8302387
0,0.5,0.5,17,100,117.50,1.40,83.86866524
0,0.6,0.5,17,100,131.80,1.40,94.0085592
0,0.7,0.5,17,100,145.50,1.46,99.58932238
0,0.8,0.5,17,100,159.00,1.52,104.6052632
0,0.9,0.5,17,100,172.60,1.51,114.5321831
0,1,0.5,17,100,186.70,1.49,124.9665328
0,1.1,0.5,17,100,199.10,1.50,132.7333333
0,1.2,0.5,17,100,212.50,1.51,141.1022576
0,1.3,0.5,17,100,226.90,1.61,140.931677
0,1.4,0.5,17,100,239.60,1.68,143.0447761
0,1.5,0.5,17,100,252.70,1.74,145.2298851
0,1.6,0.5,17,100,265.40,1.78,148.9755824
0,1.7,0.5,17,100,278.60,1.82,152.8250137
0,1.8,0.5,17,100,292.20,1.88,155.0955414
0,1.9,0.5,17,100,304.90,1.93,158.3896104
0,2,0.5,17,100,318.20,1.97,161.8514751
0,2.1,0.5,17,100,331.00,2.01,164.3087615
0,2.2,0.5,17,100,345.60,2.06,167.5230247
0,2.3,0.5,17,100,357.70,2.18,164.1578706
0,2.4,0.5,17,100,371.00,2.29,162.3632385
0,2.5,0.5,17,100,385.30,2.39,161.145964
0,2.6,0.5,17,100,397.10,2.42,163.9215686
0,2.7,0.5,17,100,407.90,2.45,166.2184189
0,2.8,0.5,17,100,425.50,2.52,169.1176471
0,2.9,0.5,17,100,433.80,2.59,167.6521739
0,3,0.5,17,100,439.80,2.66,165.4005265
0,1,1,17,100,228.00,2.28,99.95615958
0,1.1,1,17,100,241.40,2.31,104.5247889
0,1.2,1,17,100,256.20,2.34,109.5808383
0,1.3,1,17,100,269.40,2.38,113.1457371
0,1.4,1,17,100,283.20,2.41,117.5347582
0,1.5,1,17,100,297.40,2.44,121.9852338
0,1.6,1,17,100,310.30,2.47,125.8313058
0,1.7,1,17,100,326.30,2.50,130.7789423
0,1.8,1,17,100,340.50,2.52,134.8995682
0,1.9,1,17,100,355.00,2.57,138.2371839
0,2,1,17,100,366.50,2.61,140.3139357
0,2.1,1,17,100,381.40,2.63,145.1846212
0,2.2,1,17,100,410.50,2.68,153.2002239
0,2.3,1,17,100,412.00,2.73,150.8052709
0,2.4,1,17,100,427.00,2.76,154.4862518
0,2.5,1,17,100,440.00,2.78,158.2164689
0,2.6,1,17,100,454.60,2.86,158.8954911
0,2.7,1,17,100,469.80,2.94,159.7415845
0,2.8,1,17,100,480.70,2.98,161.0924933
0,2.9,1,17,100,497.10,3.09,160.9779793
0,3,1,17,100,514.20,3.19,161.0902256
0,1.5,1.5,17,100,345.40,2.52,137.0634921
0,1.6,1.5,17,100,356.90,2.58,138.3333333
0,1.7,1.5,17,100,376.40,2.64,142.5757576
0,1.8,1.5,17,100,392.30,2.65,147.9260935
0,1.9,1.5,17,100,409.10,2.70,151.7996289
0,2,1.5,17,100,424.50,2.74,155.0401753
0,2.1,1.5,17,100,435.80,2.80,155.5872903
0,2.2,1.5,17,100,443.50,2.83,156.5478292
0,2.3,1.5,17,100,466.30,2.89,161.1264686
0,2.4,1.5,17,100,480.10,2.93,163.6332652
0,2.5,1.5,17,100,492.10,3.08,159.6690461
0,2.6,1.5,17,100,505.80,3.19,158.4586466
0,2.7,1.5,17,100,516.10,3.24,159.240975
0,2.8,1.5,17,100,534.10,3.32,160.873494
0,2.9,1.5,17,100,543.10,3.41,159.1735053
0,3,1.5,17,100,555.20,3.46,160.3697285
0,2,2,17,100,463.70,2.91,159.2376374
0,2.1,2,17,100,481.40,2.98,161.4894331
0,2.2,2,17,100,489.90,3.06,159.9934683
0,2.3,2,17,100,498.40,3.13,159.1315453
0,2.4,2,17,100,516.40,3.17,162.7994956
0,2.5,2,17,100,528.40,3.20,164.9703403
0,2.6,2,17,100,542.50,3.32,163.2560939
0,2.7,2,17,100,566.60,3.42,165.6240865
0,2.8,2,17,100,578.60,3.51,164.7025334
0,2.9,2,17,100,587.50,3.63,161.8903279
0,3,2,17,100,603.40,3.74,161.509636
0,2.5,2.5,17,100,564.40,3.32,170.2564103
0,2.6,2.5,17,100,579.00,3.48,166.3315139
0,2.7,2.5,17,100,595.10,3.59,165.7198552
0,2.8,2.5,17,100,613.40,3.69,166.3908857
0,2.9,2.5,17,100,636.10,3.78,168.1914331
0,3,2.5,17,100,644.40,3.82,168.6469511
0,0.5,0.5,17,150,117.50,1.32,89.28571429
0,0.6,0.5,17,150,131.80,1.36,96.62756598
0,0.7,0.5,17,150,145.50,1.39,104.4883303
0,0.8,0.5,17,150,159.00,1.42,111.8930331
0,0.9,0.5,17,150,172.60,1.46,117.9767601
0,1,0.5,17,150,186.70,1.49,124.9665328
0,1.1,0.5,17,150,199.10,1.52,130.9868421
0,1.2,0.5,17,150,212.50,1.55,137.4514877
0,1.3,0.5,17,150,226.90,1.59,142.435656
0,1.4,0.5,17,150,239.60,1.66,144.4678927
0,1.5,0.5,17,150,252.70,1.72,146.5777262
0,1.6,0.5,17,150,265.40,1.76,150.5388542
0,1.7,0.5,17,150,278.60,1.80,154.6059933
0,1.8,0.5,17,150,292.20,1.84,158.6319218
0,1.9,0.5,17,150,304.90,1.90,160.5581885
0,2,0.5,17,150,318.20,1.96,162.6789366
0,2.1,0.5,17,150,331.00,2.02,163.9019559
0,2.2,0.5,17,150,345.60,2.08,165.9145463
0,2.3,0.5,17,150,357.70,2.16,165.3721683
0,2.4,0.5,17,150,371.00,2.26,164.3774922
0,2.5,0.5,17,150,385.30,2.35,163.8877074
0,2.6,0.5,17,150,397.10,2.39,166.3246073
0,2.7,0.5,17,150,407.90,2.42,168.2755776
0,2.8,0.5,17,150,425.50,2.52,169.1176471
0,2.9,0.5,17,150,433.80,2.54,170.955665
0,3,0.5,17,150,439.80,2.56,171.8640094
0,1,1,17,150,228.00,1.85,123.2432432
0,1.1,1,17,150,241.40,1.91,126.6194597
0,1.2,1,17,150,256.20,1.96,130.5145186
0,1.3,1,17,150,269.40,2.02,133.1685615
0,1.4,1,17,150,283.20,2.06,137.2093023
0,1.5,1,17,150,297.40,2.08,142.706334
0,1.6,1,17,150,310.30,2.14,144.9661294
0,1.7,1,17,150,326.30,2.20,148.5207101
0,1.8,1,17,150,340.50,2.20,155.0546448
0,1.9,1,17,150,355.00,2.21,160.8518351
0,2,1,17,150,366.50,2.22,165.238954
0,2.1,1,17,150,381.40,2.25,169.8886414
0,2.2,1,17,150,410.50,2.27,180.6778169
0,2.3,1,17,150,412.00,2.28,180.385289
0,2.4,1,17,150,427.00,2.30,185.5714907
0,2.5,1,17,150,440.00,2.32,189.6551724
0,2.6,1,17,150,454.60,2.38,191.4105263
0,2.7,1,17,150,469.80,2.43,193.3333333
0,2.8,1,17,150,480.70,2.53,190
0,2.9,1,17,150,497.10,2.56,194.5596869
0,3,1,17,150,514.20,2.58,199.3023256
0,1.5,1.5,17,150,345.40,1.84,187.5135722
0,1.6,1.5,17,150,356.90,1.89,189.1863239
0,1.7,1.5,17,150,376.40,1.93,194.9249094
0,1.8,1.5,17,150,392.30,1.99,196.937751
0,1.9,1.5,17,150,409.10,2.01,203.3805618
0,2,1.5,17,150,424.50,2.03,209.0103397
0,2.1,1.5,17,150,435.80,2.09,208.9666747
0,2.2,1.5,17,150,443.50,2.14,207.2429907
0,2.3,1.5,17,150,466.30,2.19,212.7281022
0,2.4,1.5,17,150,480.10,2.27,211.3116197
0,2.5,1.5,17,150,492.10,2.35,209.2261905
0,2.6,1.5,17,150,505.80,2.42,208.9219331
0,2.7,1.5,17,150,516.10,2.55,202.2335423
0,2.8,1.5,17,150,534.10,2.59,205.9776321
0,2.9,1.5,17,150,543.10,2.63,206.1883068
0,3,1.5,17,150,555.20,2.68,206.8554396
0,2,2,17,150,463.70,2.22,208.7140478
0,2.1,2,17,150,481.40,2.28,211.4463917
0,2.2,2,17,150,489.90,2.33,210.1042158
0,2.3,2,17,150,498.40,2.39,208.8107757
0,2.4,2,17,150,516.40,2.44,211.4660115
0,2.5,2,17,150,528.40,2.49,212.0385233
0,2.6,2,17,150,542.50,2.52,215.192384
0,2.7,2,17,150,566.60,2.59,219.1876209
0,2.8,2,17,150,578.60,2.65,218.4220461
0,2.9,2,17,150,587.50,2.68,219.0529456
0,3,2,17,150,603.40,2.73,220.863836
0,2.5,2.5,17,150,564.40,2.76,204.8638838
0,2.6,2.5,17,150,579.00,2.77,208.8744589
0,2.7,2.5,17,150,595.10,2.80,212.9159213
0,2.8,2.5,17,150,613.40,2.91,210.5732921
0,2.9,2.5,17,150,636.10,2.96,214.7535449
0,3,2.5,17,150,644.40,3.06,210.4506858
0,0.5,0.5,17,200,117.50,1.17,100.6855184
0,0.6,0.5,17,200,131.80,1.20,109.7418818
0,0.7,0.5,17,200,145.50,1.24,117.3860428
0,0.8,0.5,17,200,159.00,1.28,124.4131455
0,0.9,0.5,17,200,172.60,1.29,133.7984496
0,1,0.5,17,200,186.70,1.30,143.3947773
0,1.1,0.5,17,200,199.10,1.36,146.3432562
0,1.2,0.5,17,200,212.50,1.42,149.7533474
0,1.3,0.5,17,200,226.90,1.46,155.1983584
0,1.4,0.5,17,200,239.60,1.52,157.6315789
0,1.5,0.5,17,200,252.70,1.58,160.139417
0,1.6,0.5,17,200,265.40,1.61,164.6401985
0,1.7,0.5,17,200,278.60,1.67,166.427718
0,1.8,0.5,17,200,292.20,1.73,168.7066975
0,1.9,0.5,17,200,304.90,1.76,173.6332574
0,2,0.5,17,200,318.20,1.80,176.581576
0,2.1,0.5,17,200,331.00,1.83,180.6768559
0,2.2,0.5,17,200,345.60,1.88,183.6344315
0,2.3,0.5,17,200,357.70,1.92,186.2051015
0,2.4,0.5,17,200,371.00,1.96,189.0927625
0,2.5,0.5,17,200,385.30,2.01,191.500994
0,2.6,0.5,17,200,397.10,2.08,191.2536724
0,2.7,0.5,17,200,407.90,2.18,186.758848
0,2.8,0.5,17,200,425.50,2.26,188.0247459
0,2.9,0.5,17,200,433.80,2.31,187.9549393
0,3,0.5,17,200,439.80,2.35,186.9103272
0,1,1,17,200,228.00,1.27,180.0947867
0,1.1,1,17,200,241.40,1.29,186.9868319
0,1.2,1,17,200,256.20,1.32,194.6808511
0,1.3,1,17,200,269.40,1.37,196.4989059
0,1.4,1,17,200,283.20,1.43,198.5974755
0,1.5,1,17,200,297.40,1.51,196.9536424
0,1.6,1,17,200,310.30,1.58,197.015873
0,1.7,1,17,200,326.30,1.64,198.9634146
0,1.8,1,17,200,340.50,1.71,198.7160782
0,1.9,1,17,200,355.00,1.79,198.656967
0,2,1,17,200,366.50,1.82,201.0422381
0,2.1,1,17,200,381.40,1.89,202.0662252
0,2.2,1,17,200,410.50,1.95,210.2971311
0,2.3,1,17,200,412.00,2.02,204.2131351
0,2.4,1,17,200,427.00,2.08,204.9927988
0,2.5,1,17,200,440.00,2.18,201.74232
0,2.6,1,17,200,454.60,2.24,203.3094812
0,2.7,1,17,200,469.80,2.29,205.0632911
0,2.8,1,17,200,480.70,2.32,206.9752422
0,2.9,1,17,200,497.10,2.35,211.1724724
0,3,1,17,200,514.20,2.42,212.8311258
0,1.5,1.5,17,200,345.40,1.58,219.3015873
0,1.6,1.5,17,200,356.90,1.64,217.6219512
0,1.7,1.5,17,200,376.40,1.71,219.6673475
0,1.8,1.5,17,200,392.30,1.79,219.5299384
0,1.9,1.5,17,200,409.10,1.82,224.4103127
0,2,1.5,17,200,424.50,1.89,224.9006623
0,2.1,1.5,17,200,435.80,1.95,223.2581967
0,2.2,1.5,17,200,443.50,2.02,219.826518
0,2.3,1.5,17,200,466.30,2.08,223.8598176
0,2.4,1.5,17,200,480.10,2.18,220.1283815
0,2.5,1.5,17,200,492.10,2.24,219.589469
0,2.6,1.5,17,200,505.80,2.30,219.8174707
0,2.7,1.5,17,200,516.10,2.34,220.7914439
0,2.8,1.5,17,200,534.10,2.37,224.9789385
0,2.9,1.5,17,200,543.10,2.42,224.5142621
0,3,1.5,17,200,555.20,2.46,225.3246753
0,2,2,17,200,463.70,1.97,234.9037487
0,2.1,2,17,200,481.40,2.02,238.4348687
0,2.2,2,17,200,489.90,2.06,237.3546512
0,2.3,2,17,200,498.40,2.12,235.0943396
0,2.4,2,17,200,516.40,2.17,238.411819
0,2.5,2,17,200,528.40,2.21,238.8788427
0,2.6,2,17,200,542.50,2.28,238.3567663
0,2.7,2,17,200,566.60,2.31,245.1752488
0,2.8,2,17,200,578.60,2.35,246.1080391
0,2.9,2,17,200,587.50,2.41,243.5737977
0,3,2,17,200,603.40,2.47,244.0938511
0,2.5,2.5,17,200,564.40,2.42,233.0305533
0,2.6,2.5,17,200,579.00,2.47,234.223301
0,2.7,2.5,17,200,595.10,2.52,236.0571202
0,2.8,2.5,17,200,613.40,2.57,238.3987563
0,2.9,2.5,17,200,636.10,2.61,243.6231329
0,3,2.5,17,200,644.40,2.66,242.0736289
0,0.5,0.5,19,50,117.80,2.34,50.40650407
0,0.6,0.5,19,50,132.00,2.46,53.63673304
0,0.7,0.5,19,50,145.70,2.52,57.72583201
0,0.8,0.5,19,50,159.40,2.57,61.99922209
0,0.9,0.5,19,50,172.80,2.65,65.10926903
0,1,0.5,19,50,186.90,2.68,69.67381174
0,1.1,0.5,19,50,199.50,2.71,73.58908152
0,1.2,0.5,19,50,212.80,2.74,77.6075857
0,1.3,0.5,19,50,227.60,2.78,81.79694519
0,1.4,0.5,19,50,240.00,2.82,85.01594049
0,1.5,0.5,19,50,253.10,2.88,87.76005548
0,1.6,0.5,19,50,266.00,2.93,90.87803211
0,1.7,0.5,19,50,279.30,2.99,93.38014042
0,1.8,0.5,19,50,292.80,3.01,97.21115538
0,1.9,0.5,19,50,306.90,3.07,99.93487463
0,2,0.5,19,50,319.30,3.18,100.5352645
0,2.1,0.5,19,50,333.30,3.22,103.6380597
0,2.2,0.5,19,50,347.20,3.28,105.8213959
0,2.3,0.5,19,50,347.20,3.31,104.7992756
0,2.4,0.5,19,50,374.20,3.37,111.0056363
0,2.5,0.5,19,50,386.30,3.43,112.7224978
0,2.6,0.5,19,50,399.60,3.49,114.3674871
0,2.7,0.5,19,50,411.30,3.53,116.5155807
0,2.8,0.5,19,50,428.10,3.68,116.3315217
0,2.9,0.5,19,50,437.40,3.77,115.9904535
0,3,0.5,19,50,443.90,3.84,115.5688623
0,1,1,19,50,228.60,3.653,62.57870244
0,1.1,1,19,50,242.50,3.662,66.22064446
0,1.2,1,19,50,257.60,3.706,69.50890448
0,1.3,1,19,50,270.70,3.718,72.80796127
0,1.4,1,19,50,284.80,3.725,76.45637584
0,1.5,1,19,50,299.30,3.828,78.18704284
0,1.6,1,19,50,312.60,3.834,81.53364632
0,1.7,1,19,50,329.30,3.848,85.57692308
0,1.8,1,19,50,344.30,3.899,88.30469351
0,1.9,1,19,50,358.90,3.914,91.6964742
0,2,1,19,50,372.35,3.932,94.69735504
0,2.1,1,19,50,385.80,3.961,97.39964655
0,2.2,1,19,50,401.80,4.053,99.13644214
0,2.3,1,19,50,417.80,4.102,101.8527548
0,2.4,1,19,50,432.90,4.115,105.200486
0,2.5,1,19,50,446.70,4.271,104.5890892
0,2.6,1,19,50,461.40,4.312,107.0037106
0,2.7,1,19,50,477.90,4.432,107.8294224
0,2.8,1,19,50,490.10,4.568,107.2898424
0,2.9,1,19,50,506.50,4.596,110.2045257
0,3,1,19,50,524.00,4.612,113.6166522
0,1.5,1.5,19,50,350.70,3.79,92.45979436
0,1.6,1.5,19,50,361.90,3.83,94.54022989
0,1.7,1.5,19,50,382.00,3.86,98.98937549
0,1.8,1.5,19,50,398.30,3.91,101.9191402
0,1.9,1.5,19,50,415.70,4.05,102.6166379
0,2,1.5,19,50,431.60,4.05,106.4627528
0,2.1,1.5,19,50,445.20,4.20,105.9243398
0,2.2,1.5,19,50,453.50,4.23,107.2104019
0,2.3,1.5,19,50,476.70,4.24,112.4557679
0,2.4,1.5,19,50,491.50,4.30,114.4087523
0,2.5,1.5,19,50,504.80,4.46,113.2854578
0,2.6,1.5,19,50,518.50,4.64,111.673487
0,2.7,1.5,19,50,529.40,4.69,112.7822752
0,2.8,1.5,19,50,547.30,4.72,115.9042778
0,2.9,1.5,19,50,557.50,4.76,117.2203532
0,3,1.5,19,50,570.40,4.83,118.1441591
0,2,2,19,50,475.70,4.26,111.7716165
0,2.1,2,19,50,494.00,4.36,113.3287451
0,2.2,2,19,50,503.00,4.69,107.249467
0,2.3,2,19,50,515.80,4.81,107.1903574
0,2.4,2,19,50,531.50,4.94,107.5910931
0,2.5,2,19,50,543.90,5.01,108.4762665
0,2.6,2,19,50,559.60,5.14,108.9351762
0,2.7,2,19,50,582.40,5.18,112.4758594
0,2.8,2,19,50,595.40,5.24,113.6910445
0,2.9,2,19,50,605.20,5.28,114.6646457
0,3,2,19,50,621.30,5.28,117.6036343
0,2.5,2.5,19,50,583.90,6.05,96.56027782
0,2.6,2.5,19,50,599.20,6.17,97.0521542
0,2.7,2.5,19,50,616.20,6.28,98.07416839
0,2.8,2.5,19,50,635.10,6.30,100.7935248
0,2.9,2.5,19,50,657.40,6.42,102.3828064
0,3,2.5,19,50,667.10,6.62,100.7703927
0,0.5,0.5,19,100,117.80,1.51,77.96161482
0,0.6,0.5,19,100,132.00,1.51,87.3015873
0,0.7,0.5,19,100,145.70,1.52,96.10817942
0,0.8,0.5,19,100,159.40,1.52,104.8684211
0,0.9,0.5,19,100,172.80,1.56,110.982659
0,1,0.5,19,100,186.90,1.59,117.2521957
0,1.1,0.5,19,100,199.50,1.61,123.9130435
0,1.2,0.5,19,100,212.80,1.63,130.8733087
0,1.3,0.5,19,100,227.60,1.68,135.4761905
0,1.4,0.5,19,100,240.00,1.72,139.5348837
0,1.5,0.5,19,100,253.10,1.76,143.8068182
0,1.6,0.5,19,100,266.00,1.80,148.0656833
0,1.7,0.5,19,100,279.30,1.83,152.3731588
0,1.8,0.5,19,100,292.80,1.89,154.593453
0,1.9,0.5,19,100,306.90,1.95,157.7892031
0,2,0.5,19,100,319.30,2.00,159.9699399
0,2.1,0.5,19,100,333.30,2.06,161.7961165
0,2.2,0.5,19,100,347.20,2.12,163.4651601
0,2.3,0.5,19,100,347.20,2.19,158.611238
0,2.4,0.5,19,100,374.20,2.29,163.7636761
0,2.5,0.5,19,100,386.30,2.38,162.2427551
0,2.6,0.5,19,100,399.60,2.43,164.6138002
0,2.7,0.5,19,100,411.30,2.47,166.2489895
0,2.8,0.5,19,100,428.10,2.54,168.344475
0,2.9,0.5,19,100,437.40,2.63,166.2485747
0,3,0.5,19,100,443.90,2.72,163.2585509
0,1,1,19,100,228.60,2.37,96.41501476
0,1.1,1,19,100,242.50,2.39,101.4219992
0,1.2,1,19,100,257.60,2.44,105.5737705
0,1.3,1,19,100,270.70,2.47,109.5951417
0,1.4,1,19,100,284.80,2.51,113.4661355
0,1.5,1,19,100,299.30,2.52,118.7698413
0,1.6,1,19,100,312.60,2.57,121.6342412
0,1.7,1,19,100,329.30,2.61,126.1685824
0,1.8,1,19,100,344.30,2.63,130.9125475
0,1.9,1,19,100,358.90,2.68,133.9179104
0,2,1,19,100,372.35,2.73,136.3919414
0,2.1,1,19,100,385.80,2.76,139.7826087
0,2.2,1,19,100,401.80,2.78,144.5323741
0,2.3,1,19,100,417.80,2.86,146.0839161
0,2.4,1,19,100,432.90,2.94,147.244898
0,2.5,1,19,100,446.70,2.98,149.8993289
0,2.6,1,19,100,461.40,3.09,149.3203883
0,2.7,1,19,100,477.90,3.19,149.8119122
0,2.8,1,19,100,490.10,3.22,152.2049689
0,2.9,1,19,100,506.50,3.28,154.4207317
0,3,1,19,100,524.00,3.31,158.3081571
0,1.5,1.5,19,100,350.70,2.81,124.6711696
0,1.6,1.5,19,100,361.90,2.84,127.3399015
0,1.7,1.5,19,100,382.00,2.88,132.5100597
0,1.8,1.5,19,100,398.30,2.90,137.1556474
0,1.9,1.5,19,100,415.70,2.92,142.2655715
0,2,1.5,19,100,431.60,2.97,145.1732257
0,2.1,1.5,19,100,445.20,3.04,146.3510848
0,2.2,1.5,19,100,453.50,3.12,145.5858748
0,2.3,1.5,19,100,476.70,3.17,150.3785489
0,2.4,1.5,19,100,491.50,3.19,154.0269508
0,2.5,1.5,19,100,504.80,3.23,156.4301209
0,2.6,1.5,19,100,518.50,3.31,156.5519324
0,2.7,1.5,19,100,529.40,3.37,157.0453871
0,2.8,1.5,19,100,547.30,3.42,159.8889863
0,2.9,1.5,19,100,557.50,3.48,160.0631639
0,3,1.5,19,100,570.40,3.53,161.54064
0,2,2,19,100,475.70,3.32,143.3435786
0,2.1,2,19,100,494.00,3.43,143.9393939
0,2.2,2,19,100,503.00,3.58,140.6993007
0,2.3,2,19,100,515.80,3.65,141.1603722
0,2.4,2,19,100,531.50,3.74,142.0743117
0,2.5,2,19,100,543.90,3.79,143.5850053
0,2.6,2,19,100,559.60,3.86,144.8990161
0,2.7,2,19,100,582.40,3.85,151.1941848
0,2.8,2,19,100,595.40,3.93,151.3472293
0,2.9,2,19,100,605.20,4.04,149.7278575
0,3,2,19,100,621.30,4.10,151.3888889
0,2.5,2.5,19,100,583.90,4.27,136.6167525
0,2.6,2.5,19,100,599.20,4.38,136.96
0,2.7,2.5,19,100,616.20,4.44,138.7525332
0,2.8,2.5,19,100,635.10,4.62,137.3486159
0,2.9,2.5,19,100,657.40,4.66,141.0426947
0,3,2.5,19,100,667.10,4.70,141.8154762
0,0.5,0.5,19,150,117.80,1.42,83.1920904
0,0.6,0.5,19,150,132.00,1.45,90.97174363
0,0.7,0.5,19,150,145.70,1.47,99.38608458
0,0.8,0.5,19,150,159.40,1.48,107.6299797
0,0.9,0.5,19,150,172.80,1.51,114.2101785
0,1,0.5,19,150,186.90,1.53,121.8383312
0,1.1,0.5,19,150,199.50,1.59,125.8675079
0,1.2,0.5,19,150,212.80,1.64,130.0733496
0,1.3,0.5,19,150,227.60,1.65,137.6890502
0,1.4,0.5,19,150,240.00,1.71,140.3508772
0,1.5,0.5,19,150,253.10,1.77,143.2371251
0,1.6,0.5,19,150,266.00,1.82,145.793368
0,1.7,0.5,19,150,279.30,1.88,148.4059511
0,1.8,0.5,19,150,292.80,1.94,150.7723996
0,1.9,0.5,19,150,306.90,2.03,151.0706375
0,2,0.5,19,150,319.30,2.12,150.5421971
0,2.1,0.5,19,150,333.30,2.20,151.3623978
0,2.2,0.5,19,150,347.20,2.28,152.0805957
0,2.3,0.5,19,150,347.20,2.31,150.4984829
0,2.4,0.5,19,150,374.20,2.36,158.2910321
0,2.5,0.5,19,150,386.30,2.42,159.5621644
0,2.6,0.5,19,150,399.60,2.46,162.3400366
0,2.7,0.5,19,150,411.30,2.50,164.3884892
0,2.8,0.5,19,150,428.10,2.54,168.4107002
0,2.9,0.5,19,150,437.40,2.58,169.5020345
0,3,0.5,19,150,443.90,2.62,169.4921726
0,1,1,19,150,228.60,1.71,133.4500876
0,1.1,1,19,150,242.50,1.74,139.5683453
0,1.2,1,19,150,257.60,1.76,146.1975028
0,1.3,1,19,150,270.70,1.80,150.6399555
0,1.4,1,19,150,284.80,1.83,155.4585153
0,1.5,1,19,150,299.30,1.86,160.7411386
0,1.6,1,19,150,312.60,1.92,162.727746
0,1.7,1,19,150,329.30,1.99,165.7689403
0,1.8,1,19,150,344.30,2.05,167.7875244
0,1.9,1,19,150,358.90,2.13,168.7353079
0,2,1,19,150,372.35,2.17,171.43186
0,2.1,1,19,150,385.80,2.28,169.5824176
0,2.2,1,19,150,401.80,2.35,170.7244529
